"","RETURNED_2ND_YR","levels","n","N","percentage","varNames"
"1",1,"Off Campus",1592,1981,0.803634528016153,"HOUSING_STS"
"2",1,"On Campus",1085,1419,0.7646229739253,"HOUSING_STS"
