"","RETURNED_2ND_YR","levels","n","N","percentage","varNames"
"1",1,"Associate",10,12,0.833333333333333,"DEGREE_GROUP_DESC"
"2",1,"Bachelors",2664,3384,0.787234042553192,"DEGREE_GROUP_DESC"
"3",1,"Career Associate",3,4,0.75,"DEGREE_GROUP_DESC"
