"","RETURNED_2ND_YR","levels","n","N","percentage","varNames"
"1",1,"A",946,1132,0.835689045936396,"CORE_COURSE_GRADE_3_F"
"2",1,"B",910,1155,0.787878787878788,"CORE_COURSE_GRADE_3_F"
"3",1,"C",296,416,0.711538461538462,"CORE_COURSE_GRADE_3_F"
"4",1,"D",65,103,0.631067961165049,"CORE_COURSE_GRADE_3_F"
"5",1,"F",10,28,0.357142857142857,"CORE_COURSE_GRADE_3_F"
"6",1,"INCOMPL",1,1,1,"CORE_COURSE_GRADE_3_F"
"7",1,"missing",449,565,0.794690265486726,"CORE_COURSE_GRADE_3_F"
