"","RETURNED_2ND_YR","levels","n","N","percentage","varNames"
"1",1,"College/Beyond",1052,1309,0.80366692131398,"FATHER_HI_EDU_DESC"
"2",1,"High School",1047,1336,0.783682634730539,"FATHER_HI_EDU_DESC"
"3",1,"Middle School/Junior High",71,97,0.731958762886598,"FATHER_HI_EDU_DESC"
"4",1,"No Information",329,432,0.761574074074074,"FATHER_HI_EDU_DESC"
"5",1,"Other/Unknown",178,226,0.787610619469027,"FATHER_HI_EDU_DESC"
